product_id,brand,category,price,price_category,popularity_score,conversion_rate,view,cart,purchase
2701889,beko,appliances.kitchen.refrigerators,336.57,luxury,3,0.0,3,0,0
28101257,karmen,unknown,210.04,premium,3,0.0,3,0,0
15300081,kingston,unknown,16.82,budget,3,0.0,3,0,0
21403798,casio,electronics.clocks,34.49,budget,3,0.0,3,0,0
1801933,samsung,electronics.video.tv,900.9,luxury,3,0.0,3,0,0
26403205,unknown,unknown,87.78,mid-range,3,0.0,3,0,0
3700298,karcher,appliances.environment.vacuum,659.53,luxury,3,0.0,3,0,0
3800010,braun,appliances.iron,128.68,premium,3,0.0,3,0,0
4400549,kitfort,appliances.kitchen.coffee_machine,179.9,premium,3,0.0,3,0,0
26402246,unknown,unknown,531.84,luxury,3,0.0,3,0,0
12710442,nitto,unknown,81.08,mid-range,3,0.0,3,0,0
32601082,okuma,unknown,10.06,budget,3,0.0,3,0,0
13100014,skad,unknown,335.56,luxury,3,0.0,3,0,0
25510165,gerat,unknown,47.86,budget,3,0.0,3,0,0
22000062,bestway,unknown,28.03,budget,3,0.0,3,0,0
4804393,fiio,electronics.audio.headphone,120.72,premium,3,0.0,3,0,0
2600233,flama,unknown,167.11,premium,3,0.0,3,0,0
18500040,genius,electronics.tablet,64.09,mid-range,3,0.0,3,0,0
9600097,dji,unknown,1001.58,luxury,3,0.0,3,0,0
5000117,jaguar,appliances.sewing_machine,95.15,mid-range,3,0.0,3,0,0
12100425,longway,kids.skates,177.61,premium,3,0.0,3,0,0
3900986,ariston,appliances.environment.water_heater,119.61,premium,3,0.0,3,0,0
7005239,adamex,kids.carriage,509.67,luxury,3,0.0,3,0,0
18200055,sony,electronics.audio.acoustic,630.12,luxury,3,0.0,3,0,0
34600185,nitecore,unknown,42.45,budget,3,0.0,3,0,0
23000277,mitasu,unknown,20.59,budget,3,0.0,3,0,0
17800036,dxracer,computers.desktop,239.36,premium,3,0.0,3,0,0
11600099,defender,computers.desktop,7.44,budget,3,0.0,3,0,0
8800867,inoi,electronics.telephone,8.58,budget,3,0.0,3,0,0
15200686,solite,unknown,87.52,mid-range,3,0.0,3,0,0
5800846,alphard,electronics.audio.subwoofer,38.61,budget,3,0.0,3,0,0
28719199,salamander,apparel.shoes,146.46,premium,3,0.0,3,0,0
1801400,haier,electronics.video.tv,437.33,luxury,3,0.0,3,0,0
44100007,unknown,unknown,159.59,premium,3,0.0,3,0,0
21408451,unknown,electronics.clocks,45.3,budget,3,0.0,3,0,0
5301645,babyliss,unknown,66.9,mid-range,3,0.0,3,0,0
3200267,kenwood,appliances.kitchen.meat_grinder,283.12,luxury,3,0.0,3,0,0
5600122,braun,unknown,46.31,budget,3,0.0,3,0,0
27600250,huter,unknown,111.41,premium,3,0.0,3,0,0
12716425,mirage,unknown,74.91,mid-range,3,0.0,3,0,0
16800237,domini,furniture.kitchen.table,283.15,luxury,3,0.0,3,0,0
1305974,apple,computers.notebook,2084.71,luxury,3,0.0,3,0,0
28713590,greyder,apparel.shoes,151.87,premium,3,0.0,3,0,0
6600183,geil,computers.components.memory,21.85,budget,3,0.0,3,0,0
32403608,bravo,unknown,22.88,budget,3,0.0,3,0,0
42800011,metabo,construction.tools.saw,208.3,premium,3,0.0,3,0,0
12708748,bridgestone,unknown,89.32,mid-range,3,0.0,3,0,0
26700034,marshall,unknown,89.32,mid-range,3,0.0,3,0,0
13400035,brw,unknown,76.71,mid-range,3,0.0,3,0,0
32800607,unknown,unknown,138.97,premium,3,0.0,3,0,0
28716193,respect,apparel.shoes,113.0,premium,3,0.0,3,0,0
2201078,sony,unknown,2239.18,luxury,3,0.0,3,0,0
12711745,goodyear,unknown,54.06,mid-range,3,0.0,3,0,0
26403633,unknown,unknown,153.61,premium,3,0.0,3,0,0
5400870,svc,unknown,71.3,mid-range,3,0.0,3,0,0
1801855,olto,electronics.video.tv,179.41,premium,3,0.0,3,0,0
28717631,alpina,apparel.shoes,109.4,premium,3,0.0,3,0,0
13200206,brw,furniture.bedroom.bed,115.06,premium,3,0.0,3,0,0
44600017,unknown,unknown,4.86,budget,3,0.0,3,0,0
2900496,unknown,appliances.kitchen.microwave,102.71,mid-range,3,0.0,3,0,0
4000128,philips,construction.tools.generator,84.92,mid-range,3,0.0,3,0,0
1600047,hp,computers.peripherals.printer,659.35,luxury,3,0.0,3,0,0
6902377,bambola,furniture.living_room.chair,36.1,budget,3,0.0,3,0,0
21401702,casio,electronics.clocks,63.06,mid-range,3,0.0,3,0,0
25600031,unknown,unknown,183.27,premium,3,0.0,3,0,0
9400074,chayka,unknown,203.09,premium,3,0.0,3,0,0
23000133,unknown,unknown,60.49,mid-range,3,0.0,3,0,0
26023842,unknown,unknown,12.84,budget,3,0.0,3,0,0
19200175,p.i.t.,construction.tools.saw,231.15,premium,3,0.0,3,0,0
28100621,balta,unknown,70.79,mid-range,3,0.0,3,0,0
23300792,unknown,unknown,22.91,budget,3,0.0,3,0,0
12201886,torrent,sport.bicycle,74.39,mid-range,3,0.0,3,0,0
8800236,maxvi,electronics.telephone,11.33,budget,3,0.0,3,0,0
27300027,waterpik,unknown,229.08,premium,3,0.0,3,0,0
8700033,remington,appliances.personal.hair_cutter,34.72,budget,3,0.0,3,0,0
3800717,polaris,appliances.iron,36.01,budget,3,0.0,3,0,0
12400044,dewalt,construction.tools.drill,127.4,premium,3,0.0,3,0,0
3800805,philips,appliances.iron,51.46,mid-range,3,0.0,3,0,0
10700231,activision,unknown,64.09,mid-range,3,0.0,3,0,0
13300269,unknown,unknown,120.7,premium,3,0.0,3,0,0
12712525,hankook,unknown,48.91,mid-range,3,0.0,3,0,0
12717024,triangle,unknown,63.06,mid-range,3,0.0,3,0,0
11000219,smeg,appliances.kitchen.toster,219.02,premium,3,0.0,3,0,0
8800547,texet,electronics.telephone,34.56,budget,3,0.0,3,0,0
1480303,hp,computers.desktop,642.49,luxury,3,0.0,3,0,0
15200779,volta,unknown,40.16,budget,3,0.0,3,0,0
32400989,unknown,unknown,5.66,budget,3,0.0,3,0,0
44900066,alesis,unknown,650.52,luxury,3,0.0,3,0,0
28703983,nike,apparel.shoes.keds,115.11,premium,3,0.0,3,0,0
5300413,elenberg,unknown,6.15,budget,3,0.0,3,0,0
23301242,unknown,unknown,36.04,budget,3,0.0,3,0,0
30000190,magnetta,construction.tools.welding,776.39,luxury,3,0.0,3,0,0
26203130,unknown,unknown,146.44,premium,3,0.0,3,0,0
12703401,maxxis,unknown,65.12,mid-range,3,0.0,3,0,0
2800197,atlantic,appliances.kitchen.refrigerators,289.27,luxury,3,0.0,3,0,0
17300223,unknown,unknown,57.57,mid-range,3,0.0,3,0,0
12500512,dewalt,unknown,90.47,mid-range,3,0.0,3,0,0
34100009,kovea,unknown,38.59,budget,3,0.0,3,0,0
31501094,unknown,unknown,168.47,premium,3,0.0,3,0,0
7300212,transcend,unknown,71.8,mid-range,3,0.0,3,0,0
21410697,unknown,electronics.clocks,31.4,budget,3,0.0,3,0,0
7300366,seagate,unknown,56.37,mid-range,3,0.0,3,0,0
28718183,salamander,apparel.shoes,66.67,mid-range,3,0.0,3,0,0
1500366,epson,computers.peripherals.printer,437.29,luxury,3,0.0,3,0,0
12702928,matador,unknown,37.58,budget,3,0.0,3,0,0
12201214,trek,sport.bicycle,370.41,luxury,3,0.0,3,0,0
28717144,fassen,apparel.shoes.keds,64.09,mid-range,3,0.0,3,0,0
12703311,maxxis,unknown,62.29,mid-range,3,0.0,3,0,0
4300168,maxwell,unknown,29.64,budget,3,0.0,3,0,0
5600145,polaris,appliances.environment.air_heater,63.04,mid-range,3,0.0,3,0,0
39500024,keter,unknown,48.65,budget,3,0.0,3,0,0
4900131,bosch,appliances.kitchen.juicer,177.84,premium,3,0.0,3,0,0
15100219,unknown,unknown,772.22,luxury,3,0.0,3,0,0
12704675,tigar,unknown,53.86,mid-range,3,0.0,3,0,0
28711868,covani,apparel.shoes,83.66,mid-range,3,0.0,3,0,0
29501750,bsn,unknown,40.54,budget,3,0.0,3,0,0
21404410,unknown,electronics.clocks,50.71,mid-range,3,0.0,3,0,0
5801065,audison,electronics.audio.subwoofer,426.5,luxury,3,0.0,3,0,0
5500030,panasonic,unknown,107.24,mid-range,3,0.0,3,0,0
15500039,gewa,unknown,51.48,mid-range,3,0.0,3,0,0
12000022,caramelia,unknown,33.44,budget,3,0.0,3,0,0
34800244,cantra,unknown,56.63,mid-range,3,0.0,3,0,0
44500034,omabelle,unknown,1505.83,luxury,3,0.0,3,0,0
28716680,respect,apparel.shoes,120.72,premium,3,0.0,3,0,0
3100889,scarlett,appliances.kitchen.blender,35.5,budget,3,0.0,3,0,0
5400727,unknown,unknown,21.85,budget,3,0.0,3,0,0
2800454,atlantic,appliances.kitchen.refrigerators,242.45,premium,3,0.0,3,0,0
6600381,crucial,computers.components.memory,44.41,budget,3,0.0,3,0,0
50400017,pnb,unknown,5.41,budget,3,0.0,3,0,0
15200777,varta,unknown,131.28,premium,3,0.0,3,0,0
9400061,brother,unknown,352.13,luxury,3,0.0,3,0,0
26203387,unknown,unknown,460.59,luxury,3,0.0,3,0,0
12716116,maxxis,unknown,143.63,premium,3,0.0,3,0,0
16400213,agness,unknown,51.08,mid-range,3,0.0,3,0,0
28716523,unknown,apparel.shoes.keds,51.22,mid-range,3,0.0,3,0,0
49800013,ritmix,accessories.bag,10.73,budget,3,0.0,3,0,0
26400596,vega,unknown,13.51,budget,3,0.0,3,0,0
13800030,santeri,furniture.bathroom.toilet,70.14,mid-range,3,0.0,3,0,0
1480377,lenovo,computers.desktop,890.37,luxury,3,0.0,3,0,0
7005731,rant,kids.carriage,41.16,budget,3,0.0,3,0,0
2501739,redmond,appliances.kitchen.oven,136.4,premium,3,0.0,3,0,0
5100415,garmin,electronics.clocks,624.58,luxury,3,0.0,3,0,0
28715830,unknown,apparel.shoes,89.84,mid-range,3,0.0,3,0,0
7300038,adata,unknown,64.33,mid-range,3,0.0,3,0,0
18700012,unknown,unknown,857.04,luxury,3,0.0,3,0,0
9600125,dji,unknown,1539.29,luxury,3,0.0,3,0,0
2800243,leadbros,appliances.kitchen.refrigerators,640.94,luxury,3,0.0,3,0,0
3000116,philips,appliances.kitchen.steam_cooker,135.65,premium,3,0.0,3,0,0
6902762,lorelli,furniture.living_room.chair,48.16,budget,3,0.0,3,0,0
32403521,unknown,unknown,3.63,budget,3,0.0,3,0,0
10400079,syma,kids.toys,30.86,budget,3,0.0,3,0,0
13900497,lemark,construction.components.faucet,164.17,premium,3,0.0,3,0,0
2300074,sony,electronics.camera.video,231.37,premium,3,0.0,3,0,0
5200111,amazon,computers.ebooks,408.98,luxury,3,0.0,3,0,0
21411346,unknown,electronics.clocks,25.74,budget,3,0.0,3,0,0
18001026,samsung,unknown,12.84,budget,3,0.0,3,0,0
26203435,unknown,unknown,487.76,luxury,3,0.0,3,0,0
11700098,samson,electronics.audio.acoustic,939.54,luxury,3,0.0,3,0,0
46900032,dometic,accessories.bag,233.52,premium,3,0.0,3,0,0
6200698,unknown,appliances.environment.air_heater,37.81,budget,3,0.0,3,0,0
2700838,beko,appliances.kitchen.refrigerators,1037.06,luxury,3,0.0,3,0,0
12600029,kumtel,appliances.kitchen.grill,56.58,mid-range,3,0.0,3,0,0
9800550,zalman,unknown,55.18,mid-range,3,0.0,3,0,0
26203951,unknown,unknown,117.63,premium,3,0.0,3,0,0
23300983,unknown,unknown,36.04,budget,3,0.0,3,0,0
12705225,viatti,unknown,75.94,mid-range,3,0.0,3,0,0
6300808,bosch,appliances.kitchen.kettle,66.62,mid-range,3,0.0,3,0,0
39900038,nike,apparel.trousers,69.47,mid-range,3,0.0,3,0,0
17500498,lumene,unknown,12.28,budget,3,0.0,3,0,0
17301351,adidas,unknown,6.95,budget,3,0.0,3,0,0
25400096,unknown,unknown,178.9,premium,3,0.0,3,0,0
12700936,nokian,unknown,77.74,mid-range,3,0.0,3,0,0
32601170,shimano,unknown,92.67,mid-range,3,0.0,3,0,0
34200045,emsa,unknown,37.3,budget,3,0.0,3,0,0
12600105,unknown,appliances.kitchen.grill,289.94,luxury,3,0.0,3,0,0
26006040,unknown,unknown,8.88,budget,3,0.0,3,0,0
1307232,lenovo,computers.notebook,360.34,luxury,3,0.0,3,0,0
26403226,unknown,unknown,69.5,mid-range,3,0.0,3,0,0
13000068,sony,unknown,72.05,mid-range,3,0.0,3,0,0
3700818,dyson,appliances.environment.vacuum,488.58,luxury,3,0.0,3,0,0
9200663,hyperx,computers.peripherals.keyboard,126.67,premium,3,0.0,3,0,0
17200439,unknown,furniture.living_room.sofa,463.31,luxury,3,0.0,3,0,0
17100047,unknown,unknown,38.61,budget,3,0.0,3,0,0
3100755,redmond,appliances.kitchen.blender,77.14,mid-range,3,0.0,3,0,0
12712847,hankook,unknown,98.02,mid-range,3,0.0,3,0,0
28718130,respect,apparel.shoes,110.43,premium,3,0.0,3,0,0
21400795,unknown,electronics.clocks,82.11,mid-range,3,0.0,3,0,0
10700968,ubisoft,unknown,25.74,budget,3,0.0,3,0,0
32400960,elysium,unknown,6.43,budget,3,0.0,3,0,0
1307121,dell,computers.notebook,1596.69,luxury,3,0.0,3,0,0
5800704,sonda,electronics.audio.subwoofer,25.74,budget,3,0.0,3,0,0
3601297,artel,appliances.kitchen.washer,60.93,mid-range,3,0.0,3,0,0
7900552,unknown,furniture.kitchen.chair,111.97,premium,3,0.0,3,0,0
28712950,respect,apparel.shoes,110.94,premium,3,0.0,3,0,0
18600015,unknown,unknown,447.12,luxury,3,0.0,3,0,0
26403413,unknown,unknown,79.28,mid-range,3,0.0,3,0,0
22500066,mart,unknown,29.58,budget,3,0.0,3,0,0
8500107,bosch,unknown,747.5,luxury,3,0.0,3,0,0
2900788,ava,appliances.kitchen.microwave,66.9,mid-range,3,0.0,3,0,0
1003177,nokia,electronics.smartphone,127.36,premium,3,0.0,3,0,0
12715602,unknown,unknown,32.95,budget,3,0.0,3,0,0
12704196,maxxis,unknown,133.85,premium,3,0.0,3,0,0
12300242,makita,construction.tools.drill,69.5,mid-range,3,0.0,3,0,0
6200636,oasis,appliances.environment.air_heater,33.2,budget,3,0.0,3,0,0
21404481,orient,electronics.clocks,129.99,premium,3,0.0,3,0,0
16000957,unknown,unknown,7.72,budget,3,0.0,3,0,0
11500841,marshall,unknown,471.57,luxury,3,0.0,3,0,0
2602110,artel,unknown,156.76,premium,3,0.0,3,0,0
9700360,deepcool,computers.components.power_supply,31.15,budget,3,0.0,3,0,0
12500344,bosch,unknown,45.48,budget,3,0.0,3,0,0
15600012,unknown,unknown,782.39,luxury,3,0.0,3,0,0
28703692,unknown,apparel.shoes.keds,257.15,premium,3,0.0,3,0,0
34800103,unknown,unknown,22.75,budget,3,0.0,3,0,0
1802017,lg,electronics.video.tv,1415.45,luxury,3,0.0,3,0,0
26403360,unknown,unknown,69.76,mid-range,3,0.0,3,0,0
28717131,respect,unknown,102.71,mid-range,3,0.0,3,0,0
1801602,lg,electronics.video.tv,1158.07,luxury,3,0.0,3,0,0
12706694,hankook,unknown,84.94,mid-range,3,0.0,3,0,0
47000051,nikon,unknown,244.3,premium,3,0.0,3,0,0
28400764,baden,accessories.bag,46.08,budget,3,0.0,3,0,0
2501213,galaxy,appliances.kitchen.oven,48.73,mid-range,3,0.0,3,0,0
3300066,delonghi,unknown,386.08,luxury,3,0.0,3,0,0
12400234,hitachi,construction.tools.drill,126.03,premium,3,0.0,3,0,0
12202240,giant,sport.bicycle,823.44,luxury,3,0.0,3,0,0
1004683,bq,electronics.smartphone,42.45,budget,3,0.0,3,0,0
10502946,unknown,unknown,25.71,budget,3,0.0,3,0,0
8800492,nokia,electronics.telephone,25.71,budget,3,0.0,3,0,0
10201649,unknown,kids.dolls,16.73,budget,3,0.0,3,0,0
21410838,casio,electronics.clocks,445.83,luxury,3,0.0,3,0,0
45300041,lorelli,kids.swing,33.19,budget,3,0.0,3,0,0
1307103,lenovo,computers.notebook,604.65,luxury,3,0.0,3,0,0
6201063,magnetta,appliances.environment.air_heater,27.27,budget,3,0.0,3,0,0
6300658,maxwell,appliances.kitchen.kettle,38.35,budget,3,0.0,3,0,0
7005236,unknown,kids.carriage,102.68,mid-range,3,0.0,3,0,0
28101145,unknown,unknown,65.38,mid-range,3,0.0,3,0,0
28715632,peak,apparel.shoes.keds,114.52,premium,3,0.0,3,0,0
12000132,caramelia,unknown,41.16,budget,3,0.0,3,0,0
17301439,kenzo,unknown,66.17,mid-range,3,0.0,3,0,0
3701396,samsung,appliances.environment.vacuum,205.9,premium,3,0.0,3,0,0
7006287,unknown,kids.carriage,72.07,mid-range,3,0.0,3,0,0
40000002,bestway,unknown,36.29,budget,3,0.0,3,0,0
5801034,hertz,electronics.audio.subwoofer,96.17,mid-range,3,0.0,3,0,0
4502492,dauscher,appliances.kitchen.hob,120.96,premium,3,0.0,3,0,0
26601433,unknown,unknown,66.67,mid-range,3,0.0,3,0,0
17302860,unknown,unknown,592.04,luxury,3,0.0,3,0,0
12705692,triangle,unknown,69.5,mid-range,3,0.0,3,0,0
2600441,gefest,unknown,263.58,luxury,3,0.0,3,0,0
6800961,kingston,computers.components.hdd,89.29,mid-range,3,0.0,3,0,0
31900035,unknown,unknown,25.17,budget,3,0.0,3,0,0
17200522,unknown,furniture.living_room.sofa,241.94,premium,3,0.0,3,0,0
22700085,makita,unknown,121.39,premium,3,0.0,3,0,0
28401030,picard,accessories.bag,20.59,budget,3,0.0,3,0,0
12711585,triangle,unknown,64.09,mid-range,3,0.0,3,0,0
13104116,unknown,unknown,270.79,luxury,3,0.0,3,0,0
12716694,kapsen,unknown,28.06,budget,3,0.0,3,0,0
4804241,defender,electronics.audio.headphone,14.13,budget,3,0.0,3,0,0
21402325,casio,electronics.clocks,15.7,budget,3,0.0,3,0,0
15800125,karcher,unknown,78.77,mid-range,3,0.0,3,0,0
32400247,elysium,unknown,8.24,budget,3,0.0,3,0,0
26403585,unknown,unknown,440.08,luxury,3,0.0,3,0,0
6601011,unknown,computers.components.memory,100.13,mid-range,3,0.0,3,0,0
6301073,vitek,appliances.kitchen.kettle,13.62,budget,3,0.0,3,0,0
25600065,unknown,unknown,146.7,premium,3,0.0,3,0,0
27600077,huter,country_yard.lawn_mower,64.84,mid-range,3,0.0,3,0,0
21404118,casio,electronics.clocks,34.49,budget,3,0.0,3,0,0
20100164,nika,unknown,101.68,mid-range,3,0.0,3,0,0
8100030,beurer,unknown,36.14,budget,3,0.0,3,0,0
2800528,unknown,appliances.kitchen.refrigerators,239.94,premium,3,0.0,3,0,0
14701011,unknown,furniture.living_room.cabinet,369.89,luxury,3,0.0,3,0,0
15901909,dauscher,unknown,6.36,budget,3,0.0,3,0,0
21403906,orient,electronics.clocks,163.45,premium,3,0.0,3,0,0
12719958,kapsen,unknown,40.41,budget,3,0.0,3,0,0
8800533,nokia,electronics.telephone,33.05,budget,3,0.0,3,0,0
28401154,karya,accessories.bag,54.06,mid-range,3,0.0,3,0,0
14100387,yamaha,electronics.audio.acoustic,253.21,premium,3,0.0,3,0,0
28715966,adidas,apparel.shoes.keds,95.24,mid-range,3,0.0,3,0,0
17301379,unknown,unknown,67.01,mid-range,3,0.0,3,0,0
4700553,navitel,auto.accessories.videoregister,51.46,mid-range,3,0.0,3,0,0
16400152,bohemia,unknown,765.64,luxury,3,0.0,3,0,0
3100131,scarlett,appliances.kitchen.blender,66.9,mid-range,3,0.0,3,0,0
5300944,babyliss,unknown,61.75,mid-range,3,0.0,3,0,0
26024233,unknown,unknown,6.46,budget,3,0.0,3,0,0
12705491,cordiant,unknown,79.81,mid-range,3,0.0,3,0,0
13800137,santek,furniture.bathroom.toilet,109.62,premium,3,0.0,3,0,0
14700398,unknown,furniture.living_room.cabinet,157.28,premium,3,0.0,3,0,0
6400334,intel,computers.components.cpu,409.26,luxury,3,0.0,3,0,0
16400149,bohemia,unknown,575.64,luxury,3,0.0,3,0,0
21405274,fossil,electronics.clocks,282.12,luxury,3,0.0,3,0,0
4500454,hansa,appliances.kitchen.hob,205.64,premium,3,0.0,3,0,0
6400264,amd,computers.components.cpu,303.48,luxury,3,0.0,3,0,0
10501591,xinyu,unknown,15.42,budget,3,0.0,3,0,0
13700186,erlit,unknown,372.94,luxury,3,0.0,3,0,0
14300100,casio,unknown,1114.57,luxury,3,0.0,3,0,0
6201101,carver,appliances.environment.air_heater,36.04,budget,3,0.0,3,0,0
15100342,unknown,unknown,1068.14,luxury,3,0.0,3,0,0
21403602,orient,electronics.clocks,258.18,luxury,3,0.0,3,0,0
14400048,defender,unknown,18.83,budget,3,0.0,3,0,0
18400005,swat,unknown,62.29,mid-range,3,0.0,3,0,0
22700318,yato,unknown,20.31,budget,3,0.0,3,0,0
26203628,sokolov,unknown,16.99,budget,3,0.0,3,0,0
18300076,continent,accessories.bag,11.04,budget,3,0.0,3,0,0
25510173,gerat,unknown,107.41,mid-range,3,0.0,3,0,0
12711055,bridgestone,unknown,68.99,mid-range,3,0.0,3,0,0
13103842,pdw,unknown,391.26,luxury,3,0.0,3,0,0
6301460,philips,appliances.kitchen.kettle,46.31,budget,3,0.0,3,0,0
18700028,unknown,unknown,342.35,luxury,3,0.0,3,0,0
19000860,smeg,unknown,189.27,premium,3,0.0,3,0,0
1307223,dell,computers.notebook,1451.52,luxury,3,0.0,3,0,0
12301348,bosch,construction.tools.drill,98.07,mid-range,3,0.0,3,0,0
14100206,cort,electronics.audio.acoustic,306.31,luxury,3,0.0,3,0,0
28717690,greyder,apparel.shoes.keds,144.15,premium,3,0.0,3,0,0
5800120,infinity,electronics.audio.subwoofer,64.35,mid-range,3,0.0,3,0,0
13400099,unknown,unknown,171.69,premium,3,0.0,3,0,0
28708182,respect,apparel.shoes.sandals,15.19,budget,3,0.0,3,0,0
28719648,respect,apparel.shoes,118.15,premium,3,0.0,3,0,0
12718277,unknown,unknown,33.33,budget,3,0.0,3,0,0
12719535,yokohama,unknown,51.48,mid-range,3,0.0,3,0,0
26203269,diamant,unknown,134.62,premium,3,0.0,3,0,0
5100561,garmin,electronics.clocks,859.73,luxury,3,0.0,3,0,0
3300433,delonghi,unknown,386.08,luxury,3,0.0,3,0,0
24100555,unknown,unknown,8.24,budget,3,0.0,3,0,0
6800210,polaris,appliances.kitchen.kettle,45.28,budget,3,0.0,3,0,0
6200535,stern,appliances.environment.air_heater,21.6,budget,3,0.0,3,0,0
12100615,longway,kids.skates,82.37,mid-range,3,0.0,3,0,0
2702559,midea,appliances.kitchen.refrigerators,182.24,premium,3,0.0,3,0,0
42600181,unknown,unknown,0.0,unknown,3,0.0,3,0,0
13400084,unknown,unknown,215.45,premium,3,0.0,3,0,0
38600006,lumene,unknown,6.5,budget,3,0.0,3,0,0
6700781,gigabyte,computers.components.videocards,184.15,premium,3,0.0,3,0,0
17301457,givenchy,unknown,72.6,mid-range,3,0.0,3,0,0
34600202,nitecore,unknown,30.14,budget,3,0.0,3,0,0
4900011,braun,appliances.kitchen.juicer,144.12,premium,3,0.0,3,0,0
12702916,cordiant,unknown,36.81,budget,3,0.0,3,0,0
32403595,unknown,unknown,3.63,budget,3,0.0,3,0,0
5300574,scarlett,unknown,15.42,budget,3,0.0,3,0,0
27600157,stihl,unknown,360.37,luxury,3,0.0,3,0,0
13102178,alutec,unknown,745.25,luxury,3,0.0,3,0,0
1306249,hp,computers.notebook,1029.37,luxury,3,0.0,3,0,0
9002782,bestoy,kids.toys,56.63,mid-range,3,0.0,3,0,0
14200307,epiphone,unknown,221.37,premium,3,0.0,3,0,0
9200484,razer,computers.peripherals.keyboard,74.39,mid-range,3,0.0,3,0,0
2240047,canon,unknown,1082.03,luxury,3,0.0,3,0,0
48600005,unknown,unknown,88.01,mid-range,3,0.0,3,0,0
21410023,unknown,electronics.clocks,31.92,budget,3,0.0,3,0,0
1480221,dell,computers.desktop,2033.26,luxury,3,0.0,3,0,0
3800664,gorenje,appliances.iron,25.71,budget,3,0.0,3,0,0
6701088,evga,computers.components.videocards,1499.91,luxury,3,0.0,3,0,0
45600224,shagovita,apparel.shoes,43.75,budget,3,0.0,3,0,0
18300263,rivacase,accessories.bag,28.29,budget,3,0.0,3,0,0
2402438,kronasteel,appliances.kitchen.hood,215.13,premium,3,0.0,3,0,0
3700848,karcher,appliances.environment.vacuum,321.49,luxury,3,0.0,3,0,0
20100043,unknown,unknown,60.49,mid-range,3,0.0,3,0,0
26500452,unknown,unknown,26.0,budget,3,0.0,3,0,0
28100725,unknown,unknown,774.79,luxury,3,0.0,3,0,0
32801085,unknown,unknown,1441.45,luxury,3,0.0,3,0,0
3601339,indesit,appliances.kitchen.washer,357.77,luxury,3,0.0,3,0,0
12701992,cordiant,unknown,43.24,budget,3,0.0,3,0,0
1401637,hp,computers.desktop,1330.54,luxury,3,0.0,3,0,0
6500400,asrock,computers.components.motherboard,50.68,mid-range,3,0.0,3,0,0
15100190,unknown,unknown,415.2,luxury,3,0.0,3,0,0
7006254,anex,kids.carriage,640.94,luxury,3,0.0,3,0,0
28101261,karmen,unknown,82.37,mid-range,3,0.0,3,0,0
12703755,nokian,unknown,79.8,mid-range,3,0.0,3,0,0
2501932,scarlett,appliances.kitchen.oven,76.96,mid-range,3,0.0,3,0,0
19100314,stanley,construction.tools.saw,149.08,premium,3,0.0,3,0,0
26402914,unknown,unknown,666.98,luxury,3,0.0,3,0,0
26200973,lucente,unknown,130.76,premium,3,0.0,3,0,0
10800220,delonghi,unknown,61.75,mid-range,3,0.0,3,0,0
6801083,apacer,computers.components.hdd,37.32,budget,3,0.0,3,0,0
4801976,xiaomi,electronics.audio.headphone,5.92,budget,3,0.0,3,0,0
5801555,pioneer,electronics.audio.subwoofer,64.35,mid-range,3,0.0,3,0,0
28719194,burgerschuhe,apparel.shoes,123.3,premium,3,0.0,3,0,0
4600442,bosch,appliances.kitchen.dishwasher,606.39,luxury,3,0.0,3,0,0
5800930,kicx,electronics.audio.subwoofer,118.92,premium,3,0.0,3,0,0
34500045,victorinox,unknown,35.26,budget,3,0.0,3,0,0
22700070,bovidix,unknown,9.44,budget,3,0.0,3,0,0
1480455,smart,computers.desktop,559.22,luxury,3,0.0,3,0,0
15900178,tefal,unknown,11.56,budget,3,0.0,3,0,0
21410932,longines,electronics.clocks,1544.44,luxury,3,0.0,3,0,0
12708003,bfgoodrich,unknown,58.56,mid-range,3,0.0,3,0,0
10501871,unknown,unknown,15.26,budget,3,0.0,3,0,0
4600090,hotpoint-ariston,appliances.kitchen.dishwasher,380.7,luxury,3,0.0,3,0,0
14200248,squier,unknown,293.42,luxury,3,0.0,3,0,0
11200260,redmond,appliances.personal.scales,25.69,budget,3,0.0,3,0,0
5400663,unknown,unknown,40.55,budget,3,0.0,3,0,0
1801563,sony,electronics.video.tv,1466.96,luxury,3,0.0,3,0,0
13300723,askona,unknown,366.77,luxury,3,0.0,3,0,0
16900018,unknown,furniture.kitchen.table,198.18,premium,3,0.0,3,0,0
11400673,iwalk,unknown,38.35,budget,3,0.0,3,0,0
17200214,unknown,furniture.living_room.sofa,1482.64,luxury,3,0.0,3,0,0
17200446,unknown,furniture.living_room.sofa,512.21,luxury,3,0.0,3,0,0
10502404,unknown,unknown,12.48,budget,3,0.0,3,0,0
4300011,philips,unknown,126.1,premium,3,0.0,3,0,0
2701648,indesit,appliances.kitchen.refrigerators,280.55,luxury,3,0.0,3,0,0
4803556,hoco,electronics.audio.headphone,15.42,budget,3,0.0,3,0,0
26203737,lucente,unknown,148.27,premium,3,0.0,3,0,0
26400594,unknown,unknown,208.24,premium,3,0.0,3,0,0
6200601,almacom,appliances.environment.air_heater,54.38,mid-range,3,0.0,3,0,0
28708315,strobbs,apparel.shoes.keds,31.92,budget,3,0.0,3,0,0
13700195,erlit,unknown,301.5,luxury,3,0.0,3,0,0
